delivery_id,delivery_partner,package_type,vehicle_type,delivery_mode,region,weather_condition,distance_km,package_weight_kg,delivery_time_hours
275.0,dhl,cosmetics,truck,same day,west,foggy,290.2,15.21,1970-01-01 00:00:00.000000011
276.0,fedex,fragile items,ev bike,standard,east,hot,297.1,10.39,1970-01-01 00:00:00.000000005
277.0,fedex,cosmetics,ev van,express,east,clear,5.9,49.52,1970-01-01 00:00:00.000000001
278.0,amazon logistics,furniture,ev bike,same day,west,stormy,191.2,5.3,1970-01-01 00:00:00.000000008
279.0,delhivery,electronics,ev van,same day,west,foggy,223.8,32.15,1970-01-01 00:00:00.000000008
280.0,delhivery,furniture,ev bike,two day,east,cold,31.8,46.64,1970-01-01 00:00:00.000000002
281.0,ekart,pharmacy,truck,standard,central,foggy,109.6,49.52,1970-01-01 00:00:00.000000005
282.0,fedex,pharmacy,van,two day,south,stormy,50.4,43.7,1970-01-01 00:00:00.000000009
283.0,xpressbees,pharmacy,van,two day,south,hot,116.0,45.04,1970-01-01 00:00:00.000000003
284.0,fedex,furniture,van,standard,west,hot,132.9,24.05,1970-01-01 00:00:00.000000003
285.0,dhl,furniture,truck,same day,west,clear,54.3,47.84,1970-01-01 00:00:00.000000002
286.0,ecom express,documents,ev bike,same day,east,foggy,149.3,9.87,1970-01-01 00:00:00.000000006
287.0,blue dart,pharmacy,van,two day,central,clear,57.1,12.91,1970-01-01 00:00:00.000000004
288.0,shadowfax,documents,truck,standard,central,clear,276.8,10.69,1970-01-01 00:00:00.000000012
289.0,fedex,furniture,van,standard,south,foggy,51.7,34.82,1970-01-01 00:00:00.000000005
290.0,fedex,groceries,truck,two day,west,foggy,154.3,1.91,1970-01-01 00:00:00.000000004
291.0,amazon logistics,cosmetics,ev bike,standard,central,hot,103.9,11.4,1970-01-01 00:00:00.000000004
292.0,ekart,automobile parts,van,express,central,hot,127.4,22.72,1970-01-01 00:00:00.000000006
293.0,ecom express,pharmacy,van,express,east,cold,117.4,18.36,1970-01-01 00:00:00.000000003
294.0,ekart,clothing,scooter,same day,west,rainy,293.6,0.67,1970-01-01 00:00:00.000000010
295.0,fedex,cosmetics,van,express,west,stormy,199.4,11.71,1970-01-01 00:00:00.000000008
296.0,fedex,documents,van,two day,central,clear,15.6,2.87,1970-01-01 00:00:00.000000001
297.0,amazon logistics,electronics,bike,standard,south,foggy,250.7,11.8,1970-01-01 00:00:00.000000007
298.0,dhl,clothing,ev van,same day,north,clear,164.1,25.8,1970-01-01 00:00:00.000000002
299.0,ekart,automobile parts,ev van,same day,west,cold,35.8,18.21,1970-01-01 00:00:00.000000003
300.0,delhivery,groceries,scooter,same day,west,stormy,142.0,41.28,1970-01-01 00:00:00.000000006
301.0,dhl,clothing,ev van,standard,central,clear,40.9,19.04,1970-01-01 00:00:00.000000002
302.0,amazon logistics,clothing,scooter,express,north,foggy,167.7,20.09,1970-01-01 00:00:00.000000007
303.0,delhivery,pharmacy,van,two day,north,hot,111.8,15.89,1970-01-01 00:00:00.000000003
304.0,ecom express,cosmetics,bike,same day,east,hot,21.0,8.0,1970-01-01 00:00:00.000000000
305.0,fedex,groceries,truck,standard,west,hot,196.4,10.26,1970-01-01 00:00:00.000000004
306.0,blue dart,electronics,van,same day,central,stormy,70.8,46.37,1970-01-01 00:00:00.000000008
307.0,ekart,groceries,scooter,two day,west,cold,230.1,25.52,1970-01-01 00:00:00.000000008
308.0,fedex,pharmacy,scooter,two day,west,cold,271.2,45.63,1970-01-01 00:00:00.000000009
309.0,ekart,clothing,ev van,standard,south,foggy,73.6,30.03,1970-01-01 00:00:00.000000004
310.0,delhivery,documents,ev bike,standard,east,cold,92.4,17.36,1970-01-01 00:00:00.000000001
311.0,shadowfax,electronics,bike,standard,north,hot,14.9,49.46,1970-01-01 00:00:00.000000001
312.0,xpressbees,furniture,bike,express,west,clear,145.0,3.55,1970-01-01 00:00:00.000000005
313.0,blue dart,clothing,bike,two day,north,hot,252.2,46.23,1970-01-01 00:00:00.000000009
314.0,ekart,clothing,scooter,express,north,rainy,33.9,21.07,1970-01-01 00:00:00.000000004
315.0,ekart,clothing,ev bike,two day,north,cold,51.2,39.62,1970-01-01 00:00:00.000000002
316.0,shadowfax,cosmetics,bike,standard,central,rainy,223.6,40.23,1970-01-01 00:00:00.000000012
317.0,xpressbees,furniture,scooter,two day,north,foggy,191.8,15.48,1970-01-01 00:00:00.000000006
318.0,xpressbees,automobile parts,bike,two day,south,cold,60.6,4.14,1970-01-01 00:00:00.000000002
319.0,ecom express,groceries,truck,two day,central,hot,52.2,39.45,1970-01-01 00:00:00.000000001
320.0,xpressbees,clothing,ev bike,same day,north,clear,22.1,36.84,1970-01-01 00:00:00.000000003
321.0,ekart,clothing,truck,same day,east,cold,6.3,13.42,1970-01-01 00:00:00.000000001
322.0,delhivery,automobile parts,ev van,standard,north,foggy,127.4,42.36,1970-01-01 00:00:00.000000008
323.0,shadowfax,pharmacy,ev bike,two day,east,stormy,33.2,27.73,1970-01-01 00:00:00.000000007
324.0,ecom express,documents,ev bike,same day,central,clear,88.3,38.22,1970-01-01 00:00:00.000000004
325.0,ecom express,pharmacy,scooter,same day,south,clear,262.3,23.86,1970-01-01 00:00:00.000000006
326.0,ekart,pharmacy,ev van,express,east,foggy,15.8,4.79,1970-01-01 00:00:00.000000001
327.0,ekart,clothing,truck,standard,central,foggy,239.2,4.47,1970-01-01 00:00:00.000000008
328.0,delhivery,cosmetics,bike,same day,east,clear,115.1,33.73,1970-01-01 00:00:00.000000005
329.0,blue dart,clothing,bike,same day,central,clear,124.2,49.52,1970-01-01 00:00:00.000000006
330.0,fedex,clothing,ev van,standard,south,hot,291.8,38.8,1970-01-01 00:00:00.000000007
331.0,fedex,cosmetics,scooter,two day,south,stormy,171.0,23.14,1970-01-01 00:00:00.000000012
332.0,dhl,furniture,van,standard,north,stormy,12.0,43.81,1970-01-01 00:00:00.000000005
333.0,ekart,clothing,ev bike,same day,south,stormy,238.4,24.39,1970-01-01 00:00:00.000000011
334.0,amazon logistics,electronics,ev bike,standard,north,cold,166.8,28.47,1970-01-01 00:00:00.000000004
335.0,fedex,pharmacy,bike,two day,east,foggy,233.3,16.84,1970-01-01 00:00:00.000000007
336.0,amazon logistics,cosmetics,truck,express,north,cold,46.2,34.0,1970-01-01 00:00:00.000000002
337.0,ecom express,clothing,ev van,express,north,rainy,79.5,28.58,1970-01-01 00:00:00.000000007
338.0,ekart,groceries,van,same day,east,hot,273.2,47.03,1970-01-01 00:00:00.000000009
339.0,blue dart,groceries,truck,two day,west,stormy,129.5,19.91,1970-01-01 00:00:00.000000009
340.0,ecom express,automobile parts,scooter,same day,north,rainy,153.7,24.73,1970-01-01 00:00:00.000000006
341.0,shadowfax,fragile items,ev bike,same day,west,clear,193.3,8.82,1970-01-01 00:00:00.000000004
342.0,ekart,documents,bike,standard,east,clear,159.0,38.64,1970-01-01 00:00:00.000000008
343.0,shadowfax,furniture,truck,two day,north,stormy,225.4,49.16,1970-01-01 00:00:00.000000012
344.0,fedex,automobile parts,van,same day,east,clear,67.7,48.92,1970-01-01 00:00:00.000000005
345.0,ecom express,groceries,truck,standard,central,stormy,276.3,23.98,1970-01-01 00:00:00.000000013
346.0,ekart,clothing,van,express,east,hot,17.1,26.57,1970-01-01 00:00:00.000000001
347.0,ecom express,documents,ev van,same day,central,hot,150.4,15.12,1970-01-01 00:00:00.000000005
348.0,ecom express,pharmacy,ev van,two day,central,clear,297.1,48.54,1970-01-01 00:00:00.000000007
349.0,blue dart,automobile parts,scooter,same day,south,clear,198.0,5.95,1970-01-01 00:00:00.000000007
350.0,blue dart,documents,bike,express,north,rainy,145.2,38.94,1970-01-01 00:00:00.000000007
351.0,fedex,electronics,van,express,west,foggy,285.8,28.09,1970-01-01 00:00:00.000000008
352.0,delhivery,clothing,truck,same day,east,clear,24.3,32.34,1970-01-01 00:00:00.000000001
353.0,ekart,groceries,ev bike,two day,south,foggy,127.3,31.7,1970-01-01 00:00:00.000000006
354.0,dhl,electronics,truck,same day,north,clear,271.2,21.93,1970-01-01 00:00:00.000000008
355.0,ecom express,electronics,truck,two day,north,clear,204.4,26.11,1970-01-01 00:00:00.000000006
356.0,ecom express,pharmacy,bike,same day,central,foggy,111.2,34.93,1970-01-01 00:00:00.000000005
357.0,blue dart,fragile items,ev bike,express,north,stormy,293.3,47.56,1970-01-01 00:00:00.000000015
358.0,ecom express,documents,scooter,express,central,foggy,228.0,20.54,1970-01-01 00:00:00.000000008
359.0,delhivery,furniture,van,express,south,hot,293.2,22.4,1970-01-01 00:00:00.000000006
360.0,xpressbees,pharmacy,van,standard,north,rainy,175.5,8.95,1970-01-01 00:00:00.000000009
361.0,amazon logistics,cosmetics,bike,same day,east,clear,3.6,33.73,1970-01-01 00:00:00.000000001
362.0,ecom express,automobile parts,van,standard,north,cold,291.6,45.93,1970-01-01 00:00:00.000000007
363.0,ekart,fragile items,van,two day,south,foggy,247.4,26.71,1970-01-01 00:00:00.000000007
364.0,ecom express,documents,scooter,two day,north,stormy,165.5,12.13,1970-01-01 00:00:00.000000013
365.0,blue dart,automobile parts,scooter,express,north,hot,49.1,23.26,1970-01-01 00:00:00.000000003
366.0,fedex,electronics,bike,same day,north,rainy,264.4,23.82,1970-01-01 00:00:00.000000010
367.0,fedex,automobile parts,ev van,standard,central,clear,191.6,12.02,1970-01-01 00:00:00.000000006
368.0,ekart,clothing,scooter,same day,north,cold,3.6,27.96,1970-01-01 00:00:00.000000001
369.0,delhivery,clothing,ev van,two day,south,hot,148.6,30.89,1970-01-01 00:00:00.000000006
370.0,xpressbees,clothing,ev van,same day,north,stormy,294.7,12.88,1970-01-01 00:00:00.000000011
371.0,dhl,clothing,van,two day,north,cold,176.2,22.79,1970-01-01 00:00:00.000000006
372.0,shadowfax,furniture,ev bike,standard,north,foggy,213.5,32.62,1970-01-01 00:00:00.000000008
373.0,dhl,pharmacy,scooter,two day,north,clear,197.8,45.41,1970-01-01 00:00:00.000000006
374.0,dhl,cosmetics,scooter,express,north,hot,156.1,4.66,1970-01-01 00:00:00.000000007
375.0,amazon logistics,electronics,ev van,standard,east,hot,207.9,44.9,1970-01-01 00:00:00.000000006
376.0,delhivery,documents,truck,same day,south,foggy,59.5,6.85,1970-01-01 00:00:00.000000004
377.0,xpressbees,clothing,ev bike,same day,north,rainy,102.0,24.77,1970-01-01 00:00:00.000000005
378.0,xpressbees,clothing,ev van,standard,south,hot,266.9,44.04,1970-01-01 00:00:00.000000008
379.0,dhl,cosmetics,bike,express,east,clear,81.7,46.02,1970-01-01 00:00:00.000000004
380.0,ekart,pharmacy,scooter,two day,east,clear,125.6,39.58,1970-01-01 00:00:00.000000002
381.0,delhivery,clothing,ev van,standard,north,cold,31.9,4.86,1970-01-01 00:00:00.000000001
382.0,ecom express,documents,bike,standard,central,rainy,279.2,15.87,1970-01-01 00:00:00.000000011
383.0,ecom express,automobile parts,van,two day,south,hot,81.5,9.82,1970-01-01 00:00:00.000000003
384.0,ekart,pharmacy,bike,same day,south,stormy,174.7,26.14,1970-01-01 00:00:00.000000013
385.0,delhivery,documents,scooter,express,east,cold,120.2,19.66,1970-01-01 00:00:00.000000003
386.0,blue dart,automobile parts,scooter,express,south,cold,104.7,45.94,1970-01-01 00:00:00.000000005
387.0,delhivery,clothing,scooter,two day,west,foggy,51.3,12.1,1970-01-01 00:00:00.000000002
388.0,amazon logistics,documents,ev bike,two day,central,hot,297.1,42.42,1970-01-01 00:00:00.000000009
389.0,ecom express,cosmetics,scooter,standard,central,clear,87.5,18.02,1970-01-01 00:00:00.000000003
390.0,blue dart,furniture,ev bike,two day,south,cold,119.5,43.59,1970-01-01 00:00:00.000000004
391.0,xpressbees,electronics,ev van,express,north,cold,58.6,13.04,1970-01-01 00:00:00.000000004
392.0,blue dart,fragile items,truck,express,north,rainy,188.6,21.04,1970-01-01 00:00:00.000000011
393.0,dhl,documents,truck,express,south,stormy,26.8,19.35,1970-01-01 00:00:00.000000007
394.0,shadowfax,cosmetics,van,express,west,cold,199.2,38.15,1970-01-01 00:00:00.000000006
395.0,xpressbees,groceries,ev bike,same day,east,rainy,151.4,31.11,1970-01-01 00:00:00.000000009
396.0,amazon logistics,cosmetics,ev bike,two day,south,clear,194.6,47.14,1970-01-01 00:00:00.000000009
397.0,delhivery,automobile parts,ev van,standard,north,cold,3.6,8.13,1970-01-01 00:00:00.000000001
398.0,blue dart,cosmetics,scooter,same day,east,rainy,202.4,49.52,1970-01-01 00:00:00.000000011
399.0,ekart,automobile parts,ev bike,standard,central,clear,14.7,4.68,1970-01-01 00:00:00.000000002
400.0,ekart,furniture,bike,standard,west,foggy,275.3,26.86,1970-01-01 00:00:00.000000007
401.0,ecom express,electronics,van,express,south,foggy,238.2,10.53,1970-01-01 00:00:00.000000008
402.0,xpressbees,furniture,bike,two day,east,rainy,38.0,24.15,1970-01-01 00:00:00.000000004
403.0,ekart,furniture,truck,express,east,cold,167.3,38.22,1970-01-01 00:00:00.000000005
404.0,ecom express,cosmetics,ev van,express,central,clear,287.1,24.05,1970-01-01 00:00:00.000000011
405.0,fedex,documents,ev bike,two day,south,cold,73.5,42.84,1970-01-01 00:00:00.000000003
406.0,fedex,cosmetics,ev bike,express,south,stormy,22.7,35.35,1970-01-01 00:00:00.000000004
407.0,dhl,groceries,truck,two day,east,rainy,127.3,25.67,1970-01-01 00:00:00.000000006
408.0,blue dart,cosmetics,truck,two day,north,foggy,42.3,47.15,1970-01-01 00:00:00.000000005
409.0,ecom express,groceries,bike,same day,central,clear,233.5,40.49,1970-01-01 00:00:00.000000011
410.0,delhivery,groceries,ev bike,two day,south,cold,273.7,47.53,1970-01-01 00:00:00.000000006
411.0,blue dart,clothing,ev bike,two day,central,hot,135.4,27.11,1970-01-01 00:00:00.000000005
412.0,ekart,fragile items,bike,standard,east,cold,297.1,46.75,1970-01-01 00:00:00.000000009
413.0,ekart,electronics,truck,standard,west,clear,57.8,7.31,1970-01-01 00:00:00.000000002
414.0,blue dart,documents,van,express,west,cold,275.4,46.96,1970-01-01 00:00:00.000000011
415.0,delhivery,groceries,truck,same day,west,hot,97.7,25.56,1970-01-01 00:00:00.000000004
416.0,xpressbees,clothing,ev bike,express,west,stormy,270.7,0.67,1970-01-01 00:00:00.000000015
417.0,ecom express,automobile parts,scooter,same day,west,stormy,271.4,40.57,1970-01-01 00:00:00.000000010
418.0,blue dart,groceries,ev van,two day,south,rainy,105.3,44.66,1970-01-01 00:00:00.000000005
419.0,ekart,documents,van,standard,north,stormy,7.1,28.02,1970-01-01 00:00:00.000000003
420.0,fedex,documents,truck,two day,central,cold,91.5,22.4,1970-01-01 00:00:00.000000002
421.0,ecom express,clothing,bike,express,central,hot,131.5,43.96,1970-01-01 00:00:00.000000003
422.0,xpressbees,pharmacy,bike,two day,south,foggy,295.2,2.76,1970-01-01 00:00:00.000000009
423.0,xpressbees,furniture,scooter,same day,north,stormy,207.2,42.44,1970-01-01 00:00:00.000000012
424.0,shadowfax,documents,ev van,standard,central,foggy,190.8,35.44,1970-01-01 00:00:00.000000006
425.0,dhl,fragile items,scooter,two day,north,foggy,193.9,30.19,1970-01-01 00:00:00.000000005
426.0,blue dart,pharmacy,van,standard,north,stormy,119.5,29.41,1970-01-01 00:00:00.000000010
427.0,amazon logistics,groceries,ev van,express,central,foggy,207.2,13.92,1970-01-01 00:00:00.000000005
428.0,amazon logistics,furniture,scooter,same day,west,stormy,84.6,10.04,1970-01-01 00:00:00.000000006
429.0,delhivery,pharmacy,ev bike,two day,west,cold,225.9,29.22,1970-01-01 00:00:00.000000004
430.0,xpressbees,clothing,bike,standard,west,clear,195.9,17.75,1970-01-01 00:00:00.000000006
431.0,delhivery,fragile items,bike,same day,west,foggy,224.2,13.03,1970-01-01 00:00:00.000000010
432.0,xpressbees,documents,bike,standard,east,rainy,46.3,28.81,1970-01-01 00:00:00.000000005
433.0,amazon logistics,electronics,bike,express,west,clear,166.1,27.21,1970-01-01 00:00:00.000000006
434.0,blue dart,furniture,truck,express,west,clear,58.3,16.4,1970-01-01 00:00:00.000000001
435.0,dhl,fragile items,bike,express,south,foggy,94.2,32.09,1970-01-01 00:00:00.000000005
436.0,blue dart,cosmetics,truck,same day,east,clear,237.8,2.59,1970-01-01 00:00:00.000000007
437.0,shadowfax,documents,truck,same day,south,hot,125.8,45.59,1970-01-01 00:00:00.000000004
438.0,ecom express,groceries,scooter,same day,west,foggy,15.9,7.17,1970-01-01 00:00:00.000000003
439.0,delhivery,pharmacy,bike,standard,north,rainy,267.7,44.08,1970-01-01 00:00:00.000000015
440.0,dhl,documents,bike,two day,central,cold,33.1,22.89,1970-01-01 00:00:00.000000001
441.0,ecom express,fragile items,bike,same day,south,stormy,149.7,38.51,1970-01-01 00:00:00.000000011
442.0,ekart,documents,truck,standard,north,hot,143.1,32.12,1970-01-01 00:00:00.000000002
443.0,blue dart,clothing,ev van,two day,north,hot,120.3,27.16,1970-01-01 00:00:00.000000006
444.0,fedex,electronics,van,two day,east,rainy,3.6,43.43,1970-01-01 00:00:00.000000003
445.0,fedex,cosmetics,truck,same day,south,stormy,77.0,8.6,1970-01-01 00:00:00.000000006
446.0,shadowfax,electronics,scooter,express,west,clear,47.5,49.39,1970-01-01 00:00:00.000000002
447.0,ekart,fragile items,bike,two day,east,stormy,49.9,40.86,1970-01-01 00:00:00.000000007
448.0,ecom express,automobile parts,scooter,express,south,cold,38.8,46.55,1970-01-01 00:00:00.000000002
449.0,fedex,clothing,van,same day,south,rainy,247.4,48.42,1970-01-01 00:00:00.000000009
450.0,ekart,electronics,ev van,same day,south,hot,31.2,9.96,1970-01-01 00:00:00.000000001
451.0,ecom express,automobile parts,scooter,same day,west,clear,100.6,48.61,1970-01-01 00:00:00.000000004
452.0,ecom express,clothing,ev van,two day,north,stormy,174.4,28.69,1970-01-01 00:00:00.000000009
453.0,fedex,groceries,truck,standard,central,clear,13.2,29.97,1970-01-01 00:00:00.000000001
454.0,delhivery,fragile items,van,standard,south,cold,158.0,14.34,1970-01-01 00:00:00.000000003
455.0,shadowfax,clothing,truck,same day,north,foggy,139.7,9.7,1970-01-01 00:00:00.000000006
456.0,fedex,pharmacy,ev bike,two day,west,cold,257.6,8.83,1970-01-01 00:00:00.000000007
457.0,blue dart,groceries,ev bike,express,west,cold,35.7,1.78,1970-01-01 00:00:00.000000001
458.0,shadowfax,groceries,ev van,same day,west,clear,18.5,18.34,1970-01-01 00:00:00.000000003
459.0,amazon logistics,automobile parts,truck,two day,south,stormy,45.0,41.0,1970-01-01 00:00:00.000000009
460.0,delhivery,pharmacy,bike,same day,north,stormy,143.4,36.95,1970-01-01 00:00:00.000000008
461.0,xpressbees,documents,van,standard,central,foggy,32.4,1.8,1970-01-01 00:00:00.000000005
462.0,blue dart,automobile parts,ev van,two day,east,hot,185.1,40.6,1970-01-01 00:00:00.000000006
463.0,xpressbees,pharmacy,scooter,two day,east,foggy,238.2,27.95,1970-01-01 00:00:00.000000007
464.0,dhl,electronics,van,same day,south,cold,167.1,14.89,1970-01-01 00:00:00.000000007
465.0,delhivery,groceries,truck,same day,west,stormy,108.2,24.92,1970-01-01 00:00:00.000000007
466.0,ecom express,documents,truck,same day,central,foggy,134.6,1.15,1970-01-01 00:00:00.000000008
467.0,blue dart,pharmacy,ev van,same day,west,cold,73.5,22.24,1970-01-01 00:00:00.000000004
468.0,shadowfax,fragile items,truck,express,west,hot,255.8,14.6,1970-01-01 00:00:00.000000010
469.0,blue dart,electronics,bike,same day,west,rainy,97.7,30.76,1970-01-01 00:00:00.000000008
470.0,ecom express,fragile items,scooter,same day,north,foggy,257.7,39.95,1970-01-01 00:00:00.000000013
471.0,xpressbees,automobile parts,truck,two day,east,clear,289.8,26.78,1970-01-01 00:00:00.000000008
472.0,amazon logistics,automobile parts,ev bike,two day,south,foggy,77.4,31.25,1970-01-01 00:00:00.000000004
473.0,dhl,pharmacy,truck,same day,east,stormy,257.5,48.95,1970-01-01 00:00:00.000000014
